sectionId,gdid,articleId,officeId,officeName,title,summary,serviceTime,imageUrl,type,sessionId,modelVersion,airsServiceType
101,88000385_000000000000000005252306,0005252306,277,아시아경제,새만금에 이차전지 기업 추가 입주…1135억원 투자 계약,"새만금개발청은 28일 에코앤드림, 리카본솔루션즈와 새만금국가산업단지 입주계약을 체결했다고 밝혔다. 두 기업은 새만금국가산단에 총 1135억원을 투자해 올 하반기 공장을 착공하고, 내년 하반기부터 가동할 계획이다. 또",1682647269000,https://mimgnews.pstatic.net/image/origin/277/2023/04/28/5252306.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000385_000000000000000005252305,0005252305,277,아시아경제,"포스코퓨처엠, 포항에 첫 하이니켈 양극재 전용공장 착공","포스코퓨처엠이 첫 하이니켈 NCA(니켈·코발트·알루미늄) 양극재 전용 공장을 착공했다. 포스코퓨처엠은 28일 경북 포항 영일만 4일반산업단지에서 김준형 대표, 김민철 포스코이앤씨 플랜트사업본부장, 김명남 포스코DX ",1682647264000,https://mimgnews.pstatic.net/image/origin/277/2023/04/28/5252305.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8811AD97_000000000000000000333665,0000333665,374,SBS Biz,"황현순 키움 사장 ""김익래 회장 지분 매각은 우연의 일치""","황현순 키움증권 사장은 오늘(28일) 김익래 다우키움그룹 회장의 다우데이타 지분 매각과 관련 ""(매각 시점이) 공교로운 것""이라고 말했습니다. 황 사장은 이날 오전 여의도 금융투자협회 대회의실에서 금융감독원이 개최한",1682647206000,https://mimgnews.pstatic.net/image/origin/374/2023/04/28/333665.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000385_000000000000000005252302,0005252302,277,아시아경제,"금감원, 증권사 CEO 긴급 소집…황현순 사장 ""우연의 일치, 무관""",금융감독원은 28일 오전 10시 증권사 사장들을 긴급 소집해 최근 발생한 8개 주식의 무더기 하한가 사태의 진원지로 지목된 차액결제거래(CFD) 리스크 관리 강화를 주문했다. 금감원은 28일 여의도 금융투자협회 대회,1682647204000,https://mimgnews.pstatic.net/image/origin/277/2023/04/28/5252302.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000FF_000000000000000005004316,0005004316,014,파이낸셜뉴스,고용노동부장관 ·금융감독원장이 미래에셋證 방문한 까닭은,고용노동부장관과 금융감독원장이 미래에셋증권을 방문해 사적연금의 한축으로 자리잡은 노후 퇴직연금 역할에 대한 중요성을 당부했다. 28일 미래에셋증권에 따르면 이날 오전 이정식 고용노동부 장관과 이복현 금감원장은 퇴직연,1682647204000,https://mimgnews.pstatic.net/image/origin/014/2023/04/28/5004316.jpg,1,ajJiGnJg315RpktK,news_sec_v2.0,DEFAULT
101,880000BC_000000000000000005123073,0005123073,009,매일경제,28개월만에 거래재개된 KG모빌리티...장중 급등,전날 상장유지 결정이 내려진 KG모빌리티(옛 쌍용차) 주가가 장 시작과 함께 급등했다. KG모빌리티의 주식 거래가 재개된 것은 2년4개월 만이다. 28일 오전 9시20분 KG모빌리티는 전 거래일 대비 20.32% 상,1682647201000,https://mimgnews.pstatic.net/image/origin/009/2023/04/28/5123073.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88127058_000000000000000000897567,0000897567,366,조선비즈,"힐스테이트 평택 화양, 선착순 계약 진행중... “화양지구 내 유일 오션뷰 조망”",조경 면적 40% 이상 배치 평택항 인근 산업단지와 가까워 현대엔지니어링이 경기도 평택시 일원에 공급하는 ‘힐스테이트 평택 화양’이 선착순 동·호 지정 계약을 진행중이라고 28일 밝혔다. 힐스테이트 평택 화양은 지하,1682647149000,https://mimgnews.pstatic.net/image/origin/366/2023/04/28/897567.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,8817cacd_000000000000000000056802,0000056802,586,시사저널,서울 공시지가 14년 만에 하락…명동 네이처리퍼블릭 땅값 1위 유지,전년 대비 평균 5.56%↓…25개 자치구 모두 하락 주거지역 최고는 서초 아리팍…1㎡에 2780만원 올해 서울 25개 자치구의 땅값이 모두 지난해보다 떨어진 것으로 나타났다. 28일 서울시는 올해 1월1일을 기준으,1682647146000,https://mimgnews.pstatic.net/image/origin/586/2023/04/28/56802.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000E7_000000000000000005474474,0005474474,018,이데일리,"포스코퓨처엠, 첫 하이니켈 NCA 양극재 전용 공장 착공",포스코퓨처엠(옛 포스코케미칼)이 첫 하이니켈 NCA(니켈·코발트·알루미늄) 양극재 전용 공장을 착공했다. 포스코퓨처엠(003670)은 28일 경북 포항 영일만 4일반산업단지에서 하이니켈 NCA 양극재 전용 공장 착공,1682647141000,https://mimgnews.pstatic.net/image/origin/018/2023/04/28/5474474.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880003A5_000000000000000000043765,0000043765,293,블로터,"美항공업계, 경기 침체 우려에도 여름 휴가철 수요 급증 전망","미국 항공사들이 여름 성수기에 접어들며 수요 증가와 수익성 개선을 기대하고 있다고 27일(현지시간) <월스트리트저널(WSJ)>이 보도했다. WSJ에 따르면 대부분의 미국 항공사들은 경기 침체 우려, 해고와 지속되는 ",1682647141000,https://mimgnews.pstatic.net/image/origin/293/2023/04/28/43765.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,88000107_000000000000000004838459,0004838459,015,한국경제,'핫플' 떠오르는 경주에 유니클로 첫 매장 오픈,경주에 유니클로 첫 매장이 들어선다. 제조·직매형 의류(SPA) 유니클로가 황리단길 등 젊은 관광객들의 새로운 여행 성지로 떠오르고 있는 경주에 첫 유니클로 매장을 오픈한다고 28일 밝혔다. 경주시 황성동에 위치한 ,1682647141000,https://mimgnews.pstatic.net/image/origin/015/2023/04/28/4838459.jpg,1,tjNC0w26jIT0Xw7I,news_sec_v2.0,DEFAULT
101,08138263_000000000000000006776231,0006776231,421,뉴스1,"SK바이오사이언스 ""5년간 2.4조 공격 투자""…새 백신·CDMO 경쟁력↑","""지금부터 5년간이 SK바이오사이언스의 미래를 좌우할 시기라고 판단했습니다. 안정적 성장을 이어갈 수도 있지만, 저희는 2조4000억원이라는 공격적 투자로 신규 사업과 인수합병 등을 적극 검토하고 있습니다"" 안재용 ",1682647076000,https://mimgnews.pstatic.net/image/origin/421/2023/04/28/6776231.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
101,880000D8_000000000000000013909980,0013909980,001,연합뉴스,'용도변경 대가 뇌물 수수' 수원시 전 도시계획위원 징역 8년,지구단위계획 용도 변경을 도와주겠다며 부동산 업자로부터 뇌물을 받은 수원시 전 도시계획위원이 징역 8년을 선고받았다. 수원지법 형사11부(신진우 부장판사)는 28일 특정범죄가중처벌법상 뇌물 혐의로 구속 기소된 A씨에,1682647056000,https://mimgnews.pstatic.net/image/origin/001/2023/04/28/13909980.jpg,1,tjNC0w26jIT0Xw7I,news_sec_v2.0,DEFAULT
101,880000E7_000000000000000005474472,0005474472,018,이데일리,"아마존, 클라우드 부문 성장 둔화 우려에 시간외서 ↓","27일(현지시간) 뉴욕증시 3대 지수는 일제히 급등세로 마감했다. 마이크로소프트와 알파벳, 메타 등 빅테크 기업들이 잇따라 호실적을 발표하면서 투자심리가 빠르게 안정을 찾은 효과다. 특히 전날 장마감 후 실적을 공개",1682647022000,https://mimgnews.pstatic.net/image/origin/018/2023/04/28/5474472.jpg,1,jCcNnsJNvcXNmNh8,news_sec_v2.0,DEFAULT
